source,target,ak,bk,ck,xpos,value
Arbeid og helse,Delvis løst/videreformidlet til annen enhet i NAV,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til annen enhet i NAV,1,101
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Andre,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,3
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Arbeidsgiver,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,11
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Lege eller behandler,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,1
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Øvrige samhandlere,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,7
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,"Pårørende, verge, fullmakt",Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,70
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,1227
Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,Sperret person,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,1,1
Arbeid og helse,Delvis løst/videreformidlet til NAV Fylkesledd,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV Fylkesledd,1,12
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Andre,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,6
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Andre i NAV,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,2
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Arbeidsgiver,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,7
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Lege eller behandler,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,9
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Øvrige samhandlere,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,23
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,"Pårørende, verge, fullmakt",Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,193
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,4011
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Sperret person,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,7
Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,Tiltaksarrangør,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,1,4
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Andre,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,40
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Andre i NAV,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,3
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,82
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,24
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",NAV-kontoret,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,10
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,112
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no","Pårørende, verge, fullmakt",Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,564
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Personbruker,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,11267
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Sperret person,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Tiltaksarrangør,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",Vet ikke,Arbeid og helse,"Ferdig besvart, avsluttet og henvist nav.no",1,5
Arbeid og helse,Innringer ringer selv tilbake senere,Andre,Arbeid og helse,Innringer ringer selv tilbake senere,1,4
Arbeid og helse,Innringer ringer selv tilbake senere,Arbeidsgiver,Arbeid og helse,Innringer ringer selv tilbake senere,1,5
Arbeid og helse,Innringer ringer selv tilbake senere,Lege eller behandler,Arbeid og helse,Innringer ringer selv tilbake senere,1,3
Arbeid og helse,Innringer ringer selv tilbake senere,Øvrige samhandlere,Arbeid og helse,Innringer ringer selv tilbake senere,1,10
Arbeid og helse,Innringer ringer selv tilbake senere,"Pårørende, verge, fullmakt",Arbeid og helse,Innringer ringer selv tilbake senere,1,14
Arbeid og helse,Innringer ringer selv tilbake senere,Personbruker,Arbeid og helse,Innringer ringer selv tilbake senere,1,193
Arbeid og helse,Innringer ringer selv tilbake senere,Sperret person,Arbeid og helse,Innringer ringer selv tilbake senere,1,1
Arbeid og helse,Innringer ringer selv tilbake senere,Tiltaksarrangør,Arbeid og helse,Innringer ringer selv tilbake senere,1,2
Arbeid og helse,Ringt feil,Andre,Arbeid og helse,Ringt feil,1,4
Arbeid og helse,Ringt feil,Andre i NAV,Arbeid og helse,Ringt feil,1,1
Arbeid og helse,Ringt feil,Arbeidsgiver,Arbeid og helse,Ringt feil,1,17
Arbeid og helse,Ringt feil,Lege eller behandler,Arbeid og helse,Ringt feil,1,5
Arbeid og helse,Ringt feil,Øvrige samhandlere,Arbeid og helse,Ringt feil,1,7
Arbeid og helse,Ringt feil,"Pårørende, verge, fullmakt",Arbeid og helse,Ringt feil,1,19
Arbeid og helse,Ringt feil,Personbruker,Arbeid og helse,Ringt feil,1,325
Arbeid og helse,Ringt feil,Vet ikke,Arbeid og helse,Ringt feil,1,3
Arbeid og helse,Skrevet feil,Personbruker,Arbeid og helse,Skrevet feil,1,6
Arbeidsgiver 1+4,Brutt samtale / teknisk feil,Arbeidsgiver,Arbeidsgiver 1+4,Brutt samtale / teknisk feil,1,8
Arbeidsgiver 1+4,Brutt samtale / teknisk feil,Vet ikke,Arbeidsgiver 1+4,Brutt samtale / teknisk feil,1,3
Arbeidsgiver 1+4,Delvis løst/videreformidlet NAV Familie og pensjon,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NAV Familie og pensjon,1,35
Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,1,173
Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,Lege eller behandler,Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,Øvrige samhandlere,Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,1,3
Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,Personbruker,Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,1,6
Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet NKS/NSS,1,25
Arbeidsgiver 1+4,Delvis løst/videreformidlet NØP/NØS,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NØP/NØS,1,8
Arbeidsgiver 1+4,Delvis løst/videreformidlet NØP/NØS,"Pårørende, verge, fullmakt",Arbeidsgiver 1+4,Delvis løst/videreformidlet NØP/NØS,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til annen enhet i NAV,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til annen enhet i NAV,1,22
Arbeidsgiver 1+4,Delvis løst/videreformidlet til annen enhet i NAV,Lege eller behandler,Arbeidsgiver 1+4,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,1,305
Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,Øvrige samhandlere,Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,1,5
Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,Personbruker,Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,1,9
Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,1,6
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Andre i NAV,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,76
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Lege eller behandler,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,1
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Øvrige samhandlere,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,4
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Personbruker,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,3
Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,1,20
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Andre,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,10
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Andre i NAV,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,2066
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,22
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no","Pårørende, verge, fullmakt",Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Personbruker,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,40
Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",Tiltaksarrangør,Arbeidsgiver 1+4,"Ferdig besvart, avsluttet og henvist nav.no",1,59
Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,Arbeidsgiver,Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,1,30
Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,Øvrige samhandlere,Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,"Pårørende, verge, fullmakt",Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,Personbruker,Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,Tiltaksarrangør,Arbeidsgiver 1+4,Innringer ringer selv tilbake senere,1,5
Arbeidsgiver 1+4,Ringt feil,Andre,Arbeidsgiver 1+4,Ringt feil,1,4
Arbeidsgiver 1+4,Ringt feil,Arbeidsgiver,Arbeidsgiver 1+4,Ringt feil,1,53
Arbeidsgiver 1+4,Ringt feil,NAV-kontoret,Arbeidsgiver 1+4,Ringt feil,1,1
Arbeidsgiver 1+4,Ringt feil,Øvrige samhandlere,Arbeidsgiver 1+4,Ringt feil,1,7
Arbeidsgiver 1+4,Ringt feil,Personbruker,Arbeidsgiver 1+4,Ringt feil,1,9
Arbeidsgiver 1+4,Ringt feil,Tiltaksarrangør,Arbeidsgiver 1+4,Ringt feil,1,2
Arbeidsgiver 1+4,Ringt feil,Vet ikke,Arbeidsgiver 1+4,Ringt feil,1,1
Arbeidsgiver 2,Brutt samtale / teknisk feil,Arbeidsgiver,Arbeidsgiver 2,Brutt samtale / teknisk feil,1,3
Arbeidsgiver 2,Brutt samtale / teknisk feil,Vet ikke,Arbeidsgiver 2,Brutt samtale / teknisk feil,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet NAV Familie og pensjon,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet NAV Familie og pensjon,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,Andre,Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,1,33
Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,Øvrige samhandlere,Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,Personbruker,Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet NKS/NSS,1,52
Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,1,5
Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,Øvrige samhandlere,Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet til Arbeid og ytelser,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til Arbeid og ytelser,1,8
Arbeidsgiver 2,Delvis løst/videreformidlet til Arbeid og ytelser,Lege eller behandler,Arbeidsgiver 2,Delvis løst/videreformidlet til Arbeid og ytelser,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,1,2
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,Andre,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,1,1
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,1,229
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,Lege eller behandler,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,1,2
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,Øvrige samhandlere,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,1,7
Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,1,15
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Andre i NAV,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,4
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,334
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,4
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,6
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Personbruker,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",Tiltaksarrangør,Arbeidsgiver 2,"Ferdig besvart, avsluttet og henvist nav.no",1,13
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Andre,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Andre i NAV,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Arbeidsgiver,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,15
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Lege eller behandler,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Øvrige samhandlere,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,2
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Personbruker,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,1
Arbeidsgiver 2,Innringer ringer selv tilbake senere,Tiltaksarrangør,Arbeidsgiver 2,Innringer ringer selv tilbake senere,1,4
Arbeidsgiver 2,Ringt feil,Arbeidsgiver,Arbeidsgiver 2,Ringt feil,1,12
Arbeidsgiver 2,Ringt feil,Øvrige samhandlere,Arbeidsgiver 2,Ringt feil,1,2
Arbeidsgiver 2,Ringt feil,Personbruker,Arbeidsgiver 2,Ringt feil,1,8
Arbeidsgiver 2,Ringt feil,Tiltaksarrangør,Arbeidsgiver 2,Ringt feil,1,11
Arbeidsgiver 3,Brutt samtale / teknisk feil,Arbeidsgiver,Arbeidsgiver 3,Brutt samtale / teknisk feil,1,3
Arbeidsgiver 3,Brutt samtale / teknisk feil,Tiltaksarrangør,Arbeidsgiver 3,Brutt samtale / teknisk feil,1,3
Arbeidsgiver 3,Brutt samtale / teknisk feil,Vet ikke,Arbeidsgiver 3,Brutt samtale / teknisk feil,1,2
Arbeidsgiver 3,Delvis løst/videreformidlet NAV Familie og pensjon,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet NAV Familie og pensjon,1,1
Arbeidsgiver 3,Delvis løst/videreformidlet NKS/NSS,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet NKS/NSS,1,22
Arbeidsgiver 3,Delvis løst/videreformidlet NKS/NSS,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet NKS/NSS,1,13
Arbeidsgiver 3,Delvis løst/videreformidlet til annen enhet i NAV,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet til annen enhet i NAV,1,2
Arbeidsgiver 3,Delvis løst/videreformidlet til Arbeid og ytelser,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet til Arbeid og ytelser,1,7
Arbeidsgiver 3,Delvis løst/videreformidlet til NAV Fylkesledd,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV Fylkesledd,1,1
Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,Andre,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,1,1
Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,1,68
Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,Lege eller behandler,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,1,4
Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,1,307
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",Andre,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,237
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",NAV-kontoret,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,3
Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",Tiltaksarrangør,Arbeidsgiver 3,"Ferdig besvart, avsluttet og henvist nav.no",1,161
Arbeidsgiver 3,Innringer ringer selv tilbake senere,Arbeidsgiver,Arbeidsgiver 3,Innringer ringer selv tilbake senere,1,27
Arbeidsgiver 3,Innringer ringer selv tilbake senere,Tiltaksarrangør,Arbeidsgiver 3,Innringer ringer selv tilbake senere,1,40
Arbeidsgiver 3,Ringt feil,Arbeidsgiver,Arbeidsgiver 3,Ringt feil,1,26
Arbeidsgiver 3,Ringt feil,Personbruker,Arbeidsgiver 3,Ringt feil,1,8
Arbeidsgiver 3,Ringt feil,Tiltaksarrangør,Arbeidsgiver 3,Ringt feil,1,8
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NAV Familie og pensjon,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NAV Familie og pensjon,1,3
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NKS/NSS,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NKS/NSS,1,28
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NØP/NØS,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NØP/NØS,1,8
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til annen enhet i NAV,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til annen enhet i NAV,1,15
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til Arbeid og ytelser,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til Arbeid og ytelser,1,111
Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,"Pårørende, verge, fullmakt",Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,1,1
